15 6367 27941
2 2229 0.104755 0.31294
3 2229 0.082343 0.323129
2 2230 0.101699 0.314978
3 2230 0.0752118 0.326185
2 2231 0.124111 0.315997
3 2231 0.10068 0.326185
2 2232 0.10068 0.320072
3 2232 0.0752118 0.330261
3 1707 0.0609495 0.327204
2 2233 0.0843805 0.32211
3 2233 0.0527996 0.332298
2 2234 0.101699 0.326185
3 2234 0.0741931 0.339431
2 2235 0.14143 -0.410452
4 2235 0.123093 -0.377848
4 1746 0.121055 -0.362565
4 1748 -0.369977 -0.344226
4 1753 -0.358771 -0.326905
4 1755 0.408339 -0.302452
4 1757 -0.326171 -0.311622
4 19 -0.323115 -0.310603
4 1759 -0.308852 -0.296339
4 27 -0.305796 -0.296339
4 1230 -0.0256432 -0.297358
4 35 -0.321077 -0.289207
4 1764 -0.287459 -0.282075
4 1366 0.0996615 -0.29532
4 48 -0.271159 -0.26883
4 51 -0.283384 -0.26883
4 53 -0.274215 -0.26883
4 1773 0.107811 -0.271887
2 55 0.0507621 -0.296339
4 1232 -0.265047 -0.260679
4 1234 -0.259953 -0.256604
4 68 -0.251803 -0.254566
4 1778 -0.251803 -0.251509
4 1239 -0.253841 -0.23317
4 128 -0.194754 -0.206679
4 129 -0.191698 -0.206679
4 132 -0.191698 -0.203623
4 133 -0.237541 -0.203623
2 140 -0.171323 -0.227057
4 1788 -0.185585 -0.198529
2 1351 -0.00934343 -0.224
4 1790 -0.224297 -0.189359
4 148 -0.172342 -0.189359
4 1375 -0.209016 -0.18834
2 2236 -0.449438 -0.194453
4 2236 -0.469813 -0.180189
2 2237 0.105774 -0.190378
4 2237 0.0527996 -0.160831
2 2238 0.105774 -0.187321
4 2238 0.0527996 -0.157774
4 187 -0.134648 -0.155736
4 201 -0.126498 -0.144529
4 209 -0.116311 -0.139435
4 212 -0.113255 -0.139435
4 1808 0.186254 -0.130265
4 234 -0.154004 -0.12517
4 233 -0.0949174 -0.121095
4 247 -0.0786176 -0.109888
4 249 0.00288143 -0.116001
4 254 -0.00628722 -0.103774
4 1820 0.0252937 -0.0925669
2 2239 0.0619682 -0.128227
4 2239 0.0110313 -0.103774
2 2240 0.0446497 -0.126189
4 2240 -0.00628722 -0.100718
4 265 -0.069449 -0.0996989
4 266 -0.0826926 -0.0986801
4 1389 0.25451 -0.091548
4 1827 -0.0857488 -0.0966423
4 269 -0.0602803 -0.0946046
4 1247 -0.0103622 -0.091548
4 1248 -0.0531492 -0.0874726
4 295 -0.218185 -0.0874726
4 300 -0.200866 -0.084416
4 315 -0.220222 -0.0813594
4 310 -0.18151 -0.0803406
4 1832 -0.069449 -0.0752462
2 327 -0.132611 -0.0946046
4 341 -0.252822 -0.0752462
4 1249 0.0110313 -0.0660765
4 352 -0.026662 -0.0681142
4 330 0.217835 -0.0589445
4 330 0.214779 -0.0579256
4 325 0.236172 -0.0569067
4 1397 -0.139742 -0.0640388
4 362 -0.272178 -0.0660765
4 365 -0.179473 -0.0609822
4 349 0.247379 -0.0497747
2 2241 -0.0898237 -0.0752462
4 2241 -0.12548 -0.054869
4 392 -0.169285 -0.0528313
2 2242 0.158748 -0.0721897
4 2242 0.0945679 -0.0456993
4 1846 0.252472 -0.0406049
4 408 -0.104086 -0.0426427
4 406 0.231079 -0.0334729
4 445 -0.046018 -0.0375484
4 406 0.231079 -0.0304163
4 1257 -0.0307369 -0.0344918
4 456 -0.0205496 -0.0293975
4 1866 -0.0877863 -0.0324541
4 1406 0.250435 -0.0222654
4 1869 -0.156042 -0.0314352
4 501 -0.0470367 -0.0161523
4 1412 0.251454 -0.0130957
4 1415 0.120036 -0.0141145
4 1883 0.119018 -0.011058
4 436 0.223948 -0.00800137
4 1885 0.119018 -0.00800137
4 487 0.222929 -0.00494478
4 473 0.241266 -0.00494478
4 1886 -0.174379 -0.0192088
4 480 0.156711 -0.0018882
4 1268 -0.0154559 -0.00392592
4 521 0.215798 0.00116839
4 1426 0.22191 0.00728156
4 533 -0.0745427 -0.0018882
4 1897 -0.119367 -0.0018882
4 1434 -0.0602803 0.00524384
4 537 0.101699 0.00728156
4 536 -0.105105 0.000149528
4 532 -0.0837113 0.00524384
4 1904 0.0405747 0.00830042
4 1266 0.188292 0.00728156
2 2243 0.232098 -0.0141145
4 2243 0.194404 0.0133947
4 548 -0.105105 0.00320611
2 2244 0.0945679 -0.011058
4 2244 0.0405747 0.011357
4 1913 -0.0623178 0.0133947
2 2245 0.0935491 -0.00494478
4 2245 0.0405747 0.0164513
4 1445 -0.0643553 0.0174702
4 1919 0.0558558 0.018489
4 1920 0.0558558 0.0215456
4 1449 -0.0643553 0.0225645
2 2246 0.232098 -0.000869334
4 2246 0.18931 0.0266399
4 557 0.192367 0.0256211
2 2247 0.0966053 0.000149528
4 2247 0.0405747 0.0225645
4 1927 0.0314061 0.0246022
4 570 0.139392 0.0296965
4 1271 0.183198 0.0296965
2 2248 0.0222374 0.0062627
4 2248 -0.0674115 0.0215456
2 2249 0.0915116 0.00728156
4 2249 0.0364998 0.0246022
4 1454 -0.065374 0.0256211
4 1934 0.0497434 0.0317342
4 1455 0.183198 0.0327531
4 1936 0.0405747 0.0296965
4 1939 0.0487246 0.0347908
4 1456 0.183198 0.0368286
4 1941 -0.065374 0.0296965
4 570 0.12513 0.040904
4 1946 -0.065374 0.033772
4 591 0.122074 0.0419229
4 1458 -0.0684302 0.0388663
2 2250 0.558094 0.0195079
4 2250 0.558094 0.0602624
2 1359 0.0741931 0.0205268
4 1950 0.0385373 0.0449794
4 1952 -0.121405 0.0398851
4 1953 0.0599308 0.0490549
4 1956 0.354346 0.0561869
2 2251 0.410377 0.0225645
4 2251 0.363515 0.0561869
4 1960 0.0507621 0.0470172
4 607 0.0976241 0.0459983
4 1276 -0.438232 0.0276588
4 1485 -0.0348119 0.0531303
4 1478 0.214779 0.0541492
2 2252 0.10883 0.0296965
4 2252 0.0599308 0.0521115
4 1974 0.078268 0.0572058
2 2253 0.131242 0.033772
4 2253 0.0813243 0.0572058
4 617 0.14958 0.0582247
4 1979 -0.111217 0.0510926
4 1980 -0.108161 0.0510926
4 633 0.113924 0.0653567
4 645 0.123093 0.0694321
2 2254 -0.0979736 0.0429417
4 2254 -0.150948 0.0541492
4 1495 -0.104086 0.0592435
2 2255 0.0334436 0.0439606
4 2255 -0.0725052 0.0612812
4 1485 -0.0388868 0.0643378
4 1996 0.00390016 0.0735076
4 654 0.124111 0.0755453
4 666 0.123093 0.0724887
4 1720 -0.0419431 0.0673944
4 1997 -0.0388868 0.0673944
4 713 -0.0674115 0.070451
4 803 -0.253841 0.0612812
4 2003 0.191348 0.0796207
4 1503 0.191348 0.0826773
4 666 0.137355 0.0806396
4 1505 0.151617 0.0826773
4 674 0.19746 0.0816585
4 2008 -0.162154 0.0602624
4 1518 -0.118348 0.0735076
4 678 0.163842 0.0857339
4 1280 0.166898 0.0857339
2 2256 0.112905 0.0582247
4 2256 0.0344623 0.077583
4 674 0.19746 0.0887905
2 728 0.0578933 0.0612812
4 689 0.19746 0.0918471
4 2017 -0.277272 0.0735076
4 682 0.169954 0.0877716
4 718 -0.105105 0.0765642
4 1284 0.171992 0.092866
4 724 0.035481 0.0908282
4 2021 0.175048 0.0938848
4 2025 0.185236 0.0938848
4 709 0.0711369 0.0898094
4 760 -0.151967 0.0806396
4 2033 0.0385373 0.0959225
4 1524 -0.143817 0.0877716
4 754 -0.140761 0.0867528
4 747 0.0283499 0.0949037
4 735 0.0405747 0.0989791
4 744 0.135317 0.103055
4 1526 -0.0816738 0.0918471
4 861 -0.31089 0.0908282
4 757 0.0405747 0.102036
4 2036 -0.0541679 0.103055
4 776 0.0405747 0.111205
4 895 -0.307834 0.0938848
4 1530 0.0242749 0.109168
4 798 0.0375185 0.109168
4 812 -0.121405 0.10713
2 2257 0.114943 0.0959225
4 2257 0.0263124 0.119356
4 1537 0.0314061 0.114262
4 1535 0.126149 0.126488
4 809 0.128186 0.129545
4 835 -0.103067 0.113243
2 2258 0.224966 0.103055
4 2258 0.142449 0.132602
4 1545 0.0222374 0.123432
4 840 0.0252937 0.123432
2 826 0.114943 0.104073
2 2259 0.101699 0.105092
4 2259 0.0140875 0.12547
2 1543 0.0263124 0.10713
4 1554 -0.088805 0.117319
4 1558 0.0986428 0.130564
4 1557 0.0813243 0.131583
4 1566 -0.337377 0.106111
4 894 -0.0918612 0.117319
4 877 -0.111217 0.131583
4 867 0.101699 0.140752
4 847 0.150598 0.149922
4 889 0.101699 0.146866
4 879 -0.124461 0.136677
4 2079 0.0701181 0.149922
4 902 0.104755 0.150941
4 1310 -0.0938987 0.136677
4 903 0.0986428 0.150941
4 1579 0.101699 0.150941
4 1582 0.202554 0.159092
4 884 0.181161 0.159092
4 933 0.0599308 0.152979
4 911 0.15773 0.156035
4 933 0.0507621 0.155017
4 941 0.0446497 0.156035
4 923 0.104755 0.158073
4 2084 0.0283499 0.157054
4 941 0.0314061 0.156035
4 2086 0.0252937 0.157054
2 2260 0.175048 0.148903
4 2260 0.0986428 0.172337
4 1596 0.214779 0.179469
4 2091 0.150598 0.176413
4 2092 0.0293686 0.169281
4 989 0.101699 0.176413
4 977 -0.115292 0.160111
4 1599 -0.369977 0.144828
2 1600 -0.0755614 0.155017
4 2094 0.0293686 0.175394
4 981 0.0517809 0.175394
4 982 0.0578933 0.175394
4 2095 0.0263124 0.177431
4 999 -0.10918 0.173356
4 1606 0.121055 0.186601
4 2097 -0.0806551 0.177431
4 2101 0.0293686 0.181507
2 1609 -0.269122 0.170299
2 2261 0.198479 0.172337
4 2261 0.129205 0.202903
4 1618 -0.370995 0.173356
4 2104 0.0293686 0.190677
4 1614 0.0650245 0.194752
4 1041 0.0568745 0.192714
2 2262 0.103736 0.176413
4 2262 0.0293686 0.193733
4 1616 0.0487246 0.192714
4 1021 0.0966053 0.19679
4 2109 0.0293686 0.19679
4 2110 0.144486 0.200865
4 1022 0.147542 0.202903
4 1619 0.0966053 0.199846
4 2111 0.0303874 0.199846
4 1044 0.078268 0.202903
4 1730 0.145505 0.20596
4 1035 -0.112236 0.185582
4 2112 0.122074 0.207997
4 1312 0.12513 0.206978
4 2114 0.134299 0.207997
4 1047 0.135317 0.211054
4 2116 0.0171438 0.204941
2 2263 0.137355 0.188639
4 2263 0.0619682 0.209016
2 2264 0.0986428 0.190677
4 2264 0.0303874 0.210035
4 2117 0.0171438 0.207997
4 2120 0.0303874 0.213092
4 2121 0.0741931 0.216148
2 2265 0.138374 0.19679
4 2265 0.0650245 0.217167
4 2122 0.0976241 0.219205
4 1628 0.0945679 0.219205
4 2123 0.0303874 0.217167
4 1056 0.151617 0.217167
4 2124 0.0110313 0.217167
4 2128 0.0140875 0.217167
4 2130 -0.387295 0.203922
4 2131 0.0303874 0.220224
4 1097 0.0487246 0.222261
4 2136 0.0303874 0.22328
4 1083 0.138374 0.228375
4 2138 0.137355 0.23245
4 2139 0.164861 0.226337
4 2141 0.0701181 0.233469
4 2142 0.110868 0.236525
4 2145 -0.389333 0.206978
4 1640 0.0578933 0.233469
4 1120 0.158748 0.235507
2 2266 0.10068 0.219205
4 2266 0.0283499 0.233469
4 2148 0.0314061 0.234488
4 2149 0.0344623 0.233469
4 1146 0.211723 0.249771
4 2151 0.121055 0.244676
4 2152 0.117999 0.246714
4 1647 0.058912 0.244676
4 1648 0.228023 0.259959
4 2155 0.158748 0.253846
4 1644 0.20561 0.257922
4 1652 0.058912 0.25079
4 1149 0.131242 0.255884
4 1320 -0.00221227 0.249771
4 1154 0.0660432 0.248752
4 1175 0.218854 0.264035
4 1656 0.0497434 0.251808
4 1657 0.0324248 0.256903
4 2165 -0.401558 0.227356
4 2166 0.101699 0.263016
4 1319 -0.0674115 0.252827
4 1659 0.0874367 0.260978
2 2267 0.16588 0.244676
4 2267 0.104755 0.266072
4 2171 0.0853992 0.269129
4 2172 0.0324248 0.265054
2 2268 0.176067 0.248752
4 2268 0.127167 0.267091
2 2269 0.0792868 0.25079
4 2269 0.0120501 0.265054
4 1668 0.0151063 0.266072
4 1661 0.0741931 0.272186
4 1192 0.0884554 0.270148
4 2177 0.0334436 0.26811
4 1666 0.110868 0.276261
2 2270 -0.300703 0.25894
4 2270 -0.414801 0.242639
2 2271 0.0517809 0.259959
4 2271 -0.00424974 0.276261
4 2186 0.0538183 0.283393
4 2190 0.0202 0.284412
4 1676 0.0344623 0.285431
4 1681 0.0803055 0.292563
4 1219 0.0833617 0.291544
4 1227 -0.0185121 0.289506
4 2193 0.0344623 0.291544
4 1680 0.0731744 0.298676
4 1682 0.082343 0.297657
4 2204 0.0110313 0.293582
4 2205 0.0140875 0.294601
2 2272 -0.304777 0.291544
4 2272 -0.421932 0.26811
4 2210 0.0609495 0.306827
2 2273 -0.304777 0.294601
4 2273 -0.418876 0.275242
2 2274 0.113924 0.294601
4 2274 0.0548371 0.309884
4 2211 0.00797512 0.305808
4 2212 0.0191812 0.309884
4 2213 0.0212187 0.31294
4 1696 0.0364998 0.314978
2 2275 -0.305796 0.300714
4 2275 -0.422951 0.283393
4 1700 0.0701181 0.319053
4 2217 0.0843805 0.320072
4 1697 0.0334436 0.319053
4 2218 0.0364998 0.318034
4 1699 0.0813243 0.321091
4 1701 0.0252937 0.319053
4 2219 0.0283499 0.319053
2 2276 0.134299 0.30377
4 2276 0.078268 0.320072
4 1321 -0.427026 0.288487
4 2223 0.0364998 0.321091
4 1703 0.0711369 0.326185
4 2225 0.0049189 0.321091
4 1704 0.0324248 0.328223
4 2227 0.0191812 0.325166
4 2229 0.0487246 0.329242
4 1706 0.0690994 0.332298
4 2230 0.0436309 0.33128
4 2233 0.0263124 0.337393
2 2277 0.10068 0.323129
4 2277 0.0415935 0.339431
5 38 -0.104086 -0.293283
5 50 -0.300703 -0.286151
5 1232 -0.281347 -0.279019
5 67 -0.293571 -0.281056
5 54 -0.0989924 -0.276981
5 1236 -0.281347 -0.260679
5 1239 -0.266065 -0.249472
5 134 -0.240597 -0.222981
5 146 -0.21411 -0.21483
5 1375 -0.224297 -0.205661
5 170 -0.168267 -0.189359
5 172 -0.193735 -0.192415
5 183 -0.184566 -0.184264
5 1803 0.168936 -0.159812
5 1379 -0.145854 -0.162868
5 195 -0.0531492 -0.163887
5 1808 0.151617 -0.145548
5 238 -0.141779 -0.138416
5 1385 -0.0276807 -0.130265
5 1819 -0.0399056 -0.124152
5 270 -0.119367 -0.11702
5 280 -0.105105 -0.114982
5 1829 0.102718 -0.0986801
2 2278 0.203573 -0.110906
5 2278 0.101699 -0.0956235
5 1329 -0.234485 -0.0966423
5 330 0.195423 -0.0701519
5 325 0.21376 -0.0681142
5 361 -0.0745427 -0.0813594
5 363 -0.198829 -0.0854349
5 364 -0.195773 -0.084416
5 362 -0.274215 -0.0895103
5 383 0.216816 -0.0558879
5 377 -0.136686 -0.0742274
5 383 0.215798 -0.0507936
5 378 0.192367 -0.0456993
5 416 -0.159098 -0.0660765
5 408 -0.119367 -0.062001
5 1859 0.0497434 -0.047737
5 444 -0.144836 -0.0589445
5 1869 -0.172342 -0.0569067
5 432 0.209685 -0.0283786
5 1876 -0.176416 -0.0528313
2 2279 -0.11733 -0.0406049
5 2279 -0.175398 -0.0487558
5 1413 -0.193735 -0.0416238
5 1882 -0.183548 -0.0436615
5 1904 0.0120501 -0.0100391
5 1441 -0.122423 -0.0273597
5 2244 0.0140875 -0.0069825
5 1444 -0.121405 -0.0161523
5 1911 0.0140875 -0.00392592
5 2245 0.0140875 -0.000869334
5 1920 0.0303874 0.00422497
5 1270 0.12513 0.00830042
5 1923 0.0140875 0.00218725
5 2247 0.0140875 0.0062627
5 570 0.11698 0.0133947
5 1719 -0.112236 0.00218725
5 2249 0.0110313 0.0103381
5 1936 0.0140875 0.0144136
5 1939 0.0263124 0.0154325
5 1941 -0.112236 0.0062627
5 1942 0.0140875 0.0174702
2 2280 0.0752118 0.0144136
5 2280 -0.0816738 0.0164513
5 591 0.0945679 0.0286777
5 1950 0.0120501 0.0266399
5 1460 -0.113255 0.0154325
5 1953 0.0375185 0.0327531
5 607 0.0711369 0.0307154
5 602 0.130224 0.0368286
5 1485 -0.0867675 0.0296965
5 1980 -0.129555 0.0276588
5 1279 0.0578933 0.0551681
5 2003 0.15773 0.0653567
2 2281 -0.106124 0.0541492
5 2281 -0.18966 0.0347908
5 1503 0.15773 0.0684133
5 674 0.160786 0.0755453
5 2008 -0.186604 0.0347908
5 699 0.0721556 0.0673944
5 724 -0.00119353 0.0663755
5 2024 -0.0215683 0.0643378
5 732 0.0446497 0.0786019
5 760 -0.176416 0.0521115
5 754 -0.169285 0.063319
5 744 0.0894742 0.0867528
5 1526 -0.136686 0.0643378
5 1293 0.062987 0.0816585
5 757 -0.00628722 0.0857339
5 735 0.0293686 0.0816585
5 2037 0.0548371 0.0867528
5 758 0.0436309 0.0887905
5 1300 -0.139742 0.0714699
5 768 -0.00628722 0.0887905
5 1531 -0.139742 0.0745264
5 1530 -0.0215683 0.0887905
5 2053 0.0578933 0.101017
5 799 0.0609495 0.101017
5 1536 -0.144836 0.0847151
5 1535 0.0762306 0.112224
5 826 -0.0144371 0.103055
5 2259 -0.0307369 0.105092
5 1549 0.0599308 0.112224
5 837 0.0568745 0.112224
5 1558 0.0527996 0.112224
5 925 -0.138723 0.0969414
5 1557 0.0364998 0.113243
5 867 0.0527996 0.122413
5 870 0.0813243 0.132602
5 2079 0.0273311 0.126488
5 1579 0.0599308 0.132602
5 933 0.0232562 0.135658
5 933 0.00797512 0.135658
5 923 0.0599308 0.140752
5 2086 -0.0144371 0.135658
5 904 0.105774 0.149922
5 951 0.0874367 0.150941
5 2260 0.0568745 0.153998
5 966 0.0548371 0.157054
5 980 -0.0123996 0.148903
5 998 0.0324248 0.160111
5 994 0.035481 0.16113
5 981 0.00899385 0.155017
5 982 0.0151063 0.155017
5 996 -0.105105 0.145847
5 1001 -0.0123996 0.155017
5 986 0.086418 0.169281
5 2096 -0.0123996 0.158073
5 1606 0.0833617 0.169281
5 1010 0.0385373 0.171318
5 1014 0.0558558 0.174375
5 2261 0.0915116 0.186601
5 2104 -0.0103622 0.169281
5 1614 0.0242749 0.175394
5 1029 0.0273311 0.175394
5 1030 0.0303874 0.175394
5 1616 0.0120501 0.175394
5 2108 -0.0236058 0.173356
5 1609 -0.431101 0.128526
5 2111 -0.0103622 0.17845
5 1044 0.0385373 0.182526
5 2112 0.0853992 0.190677
5 1312 0.0915116 0.189658
5 1047 0.0996615 0.195771
5 2116 -0.0246245 0.182526
5 2263 0.0222374 0.189658
5 2117 -0.0215683 0.185582
5 2120 -0.00934343 0.191696
5 2123 -0.00934343 0.194752
5 2128 -0.0246245 0.193733
5 2131 -0.00934343 0.197809
5 1632 0.00390016 0.201884
5 2136 -0.00832469 0.200865
5 1083 0.103736 0.210035
5 1111 0.0527996 0.212073
5 1146 0.152636 0.234488
5 1139 0.0527996 0.226337
5 1149 0.0976241 0.238563
5 1154 0.0242749 0.233469
5 2159 0.0966053 0.24162
5 1657 -0.00424974 0.234488
5 2167 0.0721556 0.246714
5 1157 0.0935491 0.244676
5 1659 0.0487246 0.243658
5 2170 -0.003231 0.239582
5 1188 0.0507621 0.246714
5 2172 -0.00424974 0.242639
5 1664 0.0507621 0.25079
5 2177 -0.003231 0.245695
5 1669 0.0507621 0.253846
5 2270 -0.462682 0.197809
5 1676 -0.00119353 0.263016
5 1679 -0.0490742 0.260978
5 1219 0.0487246 0.271167
5 1227 -0.0490742 0.264035
5 1675 -0.00119353 0.269129
5 1682 0.0487246 0.278299
5 1687 0.0385373 0.281355
5 1684 -0.0134184 0.274223
5 1688 0.0487246 0.281355
2 2282 0.0752118 0.293582
5 2282 -0.0236058 0.283393
5 2210 0.0222374 0.287469
5 1692 0.0151063 0.290525
5 2213 -0.0123996 0.288487
5 2214 0.0049189 0.293582
5 1700 0.0344623 0.299695
5 1701 -0.003231 0.296638
5 2222 0.0446497 0.302751
5 2233 -0.0113809 0.31294
6 50 -0.266065 -0.284113
6 1240 -0.23041 -0.240302
6 161 -0.18151 -0.200566
6 1325 -0.022587 -0.163887
6 232 -0.126498 -0.142491
6 238 -0.124461 -0.136378
6 242 -0.121405 -0.135359
6 1819 -0.0246245 -0.119057
6 1246 -0.105105 -0.118038
6 273 -0.10103 -0.113963
6 280 -0.0898237 -0.112944
6 294 -0.0898237 -0.104793
6 361 -0.0612991 -0.0793217
6 444 -0.12548 -0.0599633
6 1904 0.0232562 -0.0018882
6 2245 0.0222374 0.00422497
6 2247 0.0222374 0.0103381
6 1927 0.0110313 0.011357
6 1936 0.0222374 0.018489
6 2008 -0.177435 0.0276588
6 837 0.0456684 0.118337
6 923 0.0497434 0.146866
6 934 0.0242749 0.145847
6 929 0.0303874 0.145847
6 930 0.0334436 0.145847
6 951 0.078268 0.159092
6 1308 0.062987 0.16113
6 980 -0.022587 0.150941
6 998 0.0232562 0.164186
6 982 0.0049189 0.159092
6 2104 -0.0205496 0.172337
6 2108 -0.0317557 0.173356
6 2109 -0.0205496 0.175394
6 2111 -0.0195308 0.17845
6 1312 0.0843805 0.198828
6 2120 -0.0174933 0.193733
6 1129 -0.0704677 0.213092
6 1139 0.0446497 0.23245
6 1149 0.0935491 0.248752
6 1319 -0.0612991 0.238563
6 1189 -0.0602803 0.24162
6 2177 -0.0103622 0.247733
6 1703 0.0375185 0.311921
6 2228 0.0140875 0.311921
7 1240 -0.267084 -0.234189
7 134 -0.253841 -0.215849
7 161 -0.219203 -0.194453
7 232 -0.166229 -0.137397
7 242 -0.161135 -0.130265
7 273 -0.140761 -0.10785
7 280 -0.129555 -0.10785
7 294 -0.129555 -0.0966423
7 343 -0.224297 -0.091548
7 444 -0.161135 -0.0558879
7 2279 -0.201885 -0.0426427
7 1413 -0.211054 -0.0416238
7 1927 -0.022587 0.0195079
7 1934 0.000843949 0.0307154
7 709 -0.0327744 0.077583
7 951 0.0242749 0.168262
7 2260 -0.00424974 0.166224
7 1308 0.0120501 0.170299
7 980 -0.0735239 0.157054
7 2096 -0.0725052 0.167243
7 2104 -0.0704677 0.17845
7 1609 -0.27829 0.145847
7 2111 -0.069449 0.185582
7 2120 -0.0663928 0.200865
7 2131 -0.0633366 0.206978
7 1083 0.0955866 0.240601
7 1129 -0.113255 0.217167
7 1129 -0.113255 0.220224
7 1139 -0.00221227 0.240601
7 1149 0.0497434 0.256903
2 2283 -0.292553 0.234488
7 2283 -0.31904 0.191696
7 1189 -0.102049 0.246714
7 2270 -0.33534 0.211054
12 198 -0.199847 -0.167963
12 215 -0.191698 -0.158793
12 242 -0.172342 -0.136378
12 294 -0.142798 -0.103774
12 338 -0.12548 -0.0874726
2 2284 -0.245691 -0.0803406
12 2284 -0.254859 -0.0905292
12 1609 -0.324134 0.131583
12 1129 -0.129555 0.214111
13 198 -0.243653 -0.226038
13 215 -0.234485 -0.216868
13 258 -0.201885 -0.178151
13 294 -0.186604 -0.161849
13 338 -0.169285 -0.144529
13 1129 -0.176416 0.159092
13 1136 -0.18151 0.175394
13 1189 -0.163173 0.190677
8 50 -0.320059 -0.353396
8 1240 -0.284403 -0.309584
8 116 -0.284403 -0.306528
8 161 -0.237541 -0.267811
8 242 -0.176416 -0.198529
8 1246 -0.160117 -0.17917
8 294 -0.145854 -0.164906
8 343 -0.240597 -0.151661
8 416 -0.190679 -0.124152
8 497 -0.219203 -0.106831
8 1413 -0.231428 -0.105812
8 1904 -0.0337931 -0.0599633
8 1927 -0.0358306 -0.0426427
8 1308 -0.003231 0.109168
8 980 -0.0949174 0.092866
8 994 -0.0480555 0.115281
8 1010 -0.0429618 0.121394
8 2104 -0.0918612 0.1163
8 2111 -0.0908425 0.126488
8 1129 -0.136686 0.165205
8 1149 0.035481 0.207997
8 1157 0.0334436 0.217167
9 67 -0.234485 -0.327924
9 1240 -0.206979 -0.290226
9 134 -0.190679 -0.270868
9 1375 -0.178454 -0.253547
9 238 -0.100011 -0.183246
9 1819 0.000843949 -0.161849
9 1246 -0.0816738 -0.159812
9 273 -0.0765801 -0.155736
9 274 -0.0714865 -0.155736
9 294 -0.0663928 -0.144529
9 416 -0.118348 -0.105812
9 1413 -0.155023 -0.0864537
9 2245 0.0477059 -0.0283786
9 2247 0.0477059 -0.025322
9 1279 0.0803055 0.0256211
9 699 0.0874367 0.0327531
9 1288 0.078268 0.0500738
9 1579 0.0731744 0.105092
9 1584 0.0731744 0.110187
9 933 0.0181625 0.102036
9 923 0.0721556 0.114262
9 2084 -0.00424974 0.101017
9 930 0.0548371 0.112224
9 2086 -0.00730596 0.101017
9 951 0.105774 0.129545
9 1308 0.0833617 0.131583
9 2092 -0.003231 0.114262
9 980 -0.00221227 0.117319
9 998 0.0426122 0.13362
9 994 0.0487246 0.135658
9 2094 -0.00221227 0.120375
9 1001 -0.00221227 0.124451
9 1609 -0.217166 0.109168
9 2104 -0.00119353 0.139734
9 2262 -0.00119353 0.14279
9 2108 -0.0123996 0.141771
9 2111 -0.00119353 0.149922
9 1044 0.0538183 0.159092
9 1047 0.114943 0.182526
9 2120 -0.000174789 0.162149
9 2123 -0.000174789 0.165205
9 2131 -0.000174789 0.171318
9 2136 0.000843949 0.174375
9 1139 0.0650245 0.209016
9 1149 0.114943 0.229393
9 1657 0.0049189 0.210035
9 1157 0.110868 0.235507
9 1659 0.062987 0.228375
9 1189 -0.046018 0.218186
9 1679 -0.0378681 0.238563
9 1686 0.00899385 0.257922
9 2282 -0.00221227 0.26811
9 2213 -0.00221227 0.272186
9 1696 0.0120501 0.275242
9 1698 0.0212187 0.284412
9 1701 0.00593764 0.280337
2 2285 -0.265047 -0.320792
10 2285 -0.216147 -0.32283
10 50 -0.203922 -0.309584
10 69 -0.196791 -0.300415
10 1240 -0.16521 -0.265773
10 116 -0.166229 -0.262717
10 1241 -0.155023 -0.262717
10 140 -0.143817 -0.241321
10 146 -0.124461 -0.240302
10 146 -0.12548 -0.235208
2 2286 0.000843949 -0.205661
10 2286 0.0202 -0.218906
10 172 -0.103067 -0.211774
10 183 -0.0989924 -0.206679
10 187 -0.0643553 -0.193434
10 190 0.0283499 -0.194453
10 189 -0.0612991 -0.192415
10 208 -0.103067 -0.187321
10 238 -0.0541679 -0.160831
10 239 -0.0276807 -0.156755
10 1385 0.0578933 -0.149623
10 1819 0.0456684 -0.144529
10 254 0.0568745 -0.137397
10 270 -0.0337931 -0.137397
10 269 0.00390016 -0.130265
10 2278 0.191348 -0.113963
10 294 -0.0205496 -0.127208
10 338 -0.00424974 -0.108869
10 1838 0.0222374 -0.102756
10 388 0.293222 -0.0538501
10 445 0.00288143 -0.0823783
10 449 -0.0989924 -0.0793217
10 1869 -0.0908425 -0.0732085
10 432 0.299334 -0.0395861
10 1876 -0.0938987 -0.0701519
10 497 -0.104086 -0.0650576
10 1413 -0.111217 -0.0640388
10 1882 -0.10103 -0.0650576
10 522 -0.0134184 -0.0589445
10 1886 -0.111217 -0.0589445
10 1272 -0.022587 -0.0436615
10 1904 0.0976241 -0.0243032
10 2244 0.0966053 -0.0212466
10 1911 0.0966053 -0.01819
10 1445 -0.0256432 -0.0344918
10 1270 0.204592 0.00116839
10 1923 0.0935491 -0.0120768
10 2247 0.0966053 -0.0120768
10 570 0.199498 0.00524384
10 2249 0.0833617 -0.00494478
10 1939 0.107811 0.00218725
10 1946 -0.0297182 -0.0192088
10 591 0.179123 0.018489
10 1460 -0.0307369 -0.0141145
10 602 0.214779 0.0307154
10 1485 -0.003231 -0.00290706
2 2287 -0.0765801 0.033772
10 2287 -0.0643553 0.00931928
10 650 0.242285 0.0439606
10 728 -0.0317557 0.0215456
10 736 -0.0826926 0.0317342
10 1288 0.123093 0.0490549
10 1292 0.0690994 0.0470172
10 721 0.173011 0.0673944
10 732 0.127167 0.0612812
10 747 0.0650245 0.0500738
